order_item_id,order_id,product_id,quantity,unit_price,total_price
1252,ORD_00262,PROD_0055,1,545.03,545.03
1253,ORD_00262,PROD_0030,4,326.6,1306.4
1254,ORD_00263,PROD_0206,3,319.84,959.52
1255,ORD_00263,PROD_0440,4,732.55,2930.2
1256,ORD_00263,PROD_0192,3,107.88,323.64
1257,ORD_00263,PROD_0331,3,755.65,2266.95
1258,ORD_00263,PROD_0216,3,27.07,81.21
1259,ORD_00263,PROD_0239,2,25.23,50.46
1260,ORD_00263,PROD_0263,5,79.55,397.75
1261,ORD_00263,PROD_0394,4,71.32,285.28
1262,ORD_00264,PROD_0095,4,482.41,1929.64
1263,ORD_00264,PROD_0338,5,598.14,2990.7
1264,ORD_00264,PROD_0118,3,513.64,1540.92
1265,ORD_00265,PROD_0149,1,418.43,418.43
1266,ORD_00265,PROD_0380,2,920.34,1840.68
1267,ORD_00265,PROD_0298,1,466.41,466.41
1268,ORD_00265,PROD_0307,5,150.83,754.15
1269,ORD_00265,PROD_0146,4,424.49,1697.96
1270,ORD_00265,PROD_0269,3,23.51,70.53
1271,ORD_00266,PROD_0005,4,942.85,3771.4
1272,ORD_00266,PROD_0198,5,158.27,791.35
1273,ORD_00266,PROD_0366,5,101.94,509.7
1274,ORD_00266,PROD_0101,4,437.75,1751.0
1275,ORD_00266,PROD_0036,2,182.0,364.0
1276,ORD_00266,PROD_0264,2,28.04,56.08
1277,ORD_00266,PROD_0467,4,205.64,822.56
1278,ORD_00267,PROD_0018,5,137.87,689.35
1279,ORD_00267,PROD_0382,4,14.8,59.2
1280,ORD_00267,PROD_0441,4,564.74,2258.96
1281,ORD_00267,PROD_0443,4,127.06,508.24
1282,ORD_00267,PROD_0226,5,696.76,3483.8
1283,ORD_00267,PROD_0196,4,35.19,140.76
1284,ORD_00267,PROD_0024,2,348.83,697.66
1285,ORD_00267,PROD_0292,5,542.33,2711.65
1286,ORD_00268,PROD_0076,4,229.9,919.6
1287,ORD_00268,PROD_0127,4,554.1,2216.4
1288,ORD_00268,PROD_0242,5,47.99,239.95
1289,ORD_00268,PROD_0102,4,386.46,1545.84
1290,ORD_00268,PROD_0036,1,182.0,182.0
1291,ORD_00268,PROD_0031,4,747.83,2991.32
1292,ORD_00268,PROD_0380,2,920.34,1840.68
1293,ORD_00269,PROD_0063,2,760.93,1521.86
1294,ORD_00269,PROD_0283,5,514.93,2574.65
1295,ORD_00269,PROD_0216,2,27.07,54.14
1296,ORD_00269,PROD_0102,1,386.46,386.46
1297,ORD_00269,PROD_0211,5,948.37,4741.85
1298,ORD_00269,PROD_0486,2,200.04,400.08
1299,ORD_00270,PROD_0110,2,519.27,1038.54
1300,ORD_00270,PROD_0131,2,703.4,1406.8
1301,ORD_00270,PROD_0339,2,1061.23,2122.46
1302,ORD_00270,PROD_0030,2,326.6,653.2
1303,ORD_00270,PROD_0121,5,482.99,2414.95
1304,ORD_00271,PROD_0144,3,217.06,651.18
1305,ORD_00271,PROD_0198,1,158.27,158.27
1306,ORD_00271,PROD_0393,4,291.6,1166.4
1307,ORD_00271,PROD_0409,1,349.87,349.87
1308,ORD_00272,PROD_0291,3,336.79,1010.37
1309,ORD_00272,PROD_0353,2,47.4,94.8
1310,ORD_00272,PROD_0338,1,598.14,598.14
1311,ORD_00272,PROD_0209,5,734.85,3674.25
1312,ORD_00272,PROD_0185,2,521.29,1042.58
1313,ORD_00272,PROD_0103,3,292.03,876.09
1314,ORD_00272,PROD_0226,5,696.76,3483.8
1315,ORD_00273,PROD_0174,2,14.52,29.04
1316,ORD_00273,PROD_0305,3,685.4,2056.2
1317,ORD_00273,PROD_0051,2,153.07,306.14
1318,ORD_00273,PROD_0261,3,400.69,1202.07
1319,ORD_00273,PROD_0138,4,951.4,3805.6
1320,ORD_00273,PROD_0358,1,563.01,563.01
1321,ORD_00273,PROD_0018,4,137.87,551.48
1322,ORD_00274,PROD_0144,5,217.06,1085.3
1323,ORD_00274,PROD_0441,5,564.74,2823.7
1324,ORD_00274,PROD_0182,3,191.84,575.52
1325,ORD_00274,PROD_0270,4,527.65,2110.6
1326,ORD_00274,PROD_0386,3,419.75,1259.25
1327,ORD_00275,PROD_0056,1,147.57,147.57
1328,ORD_00275,PROD_0484,5,30.98,154.9
1329,ORD_00275,PROD_0314,5,13.51,67.55
1330,ORD_00275,PROD_0388,1,507.59,507.59
1331,ORD_00276,PROD_0095,3,482.41,1447.23
1332,ORD_00276,PROD_0187,3,638.68,1916.04
1333,ORD_00276,PROD_0451,2,346.99,693.98
1334,ORD_00276,PROD_0269,1,23.51,23.51
1335,ORD_00276,PROD_0174,2,14.52,29.04
1336,ORD_00277,PROD_0213,3,585.33,1755.99
1337,ORD_00277,PROD_0489,2,174.89,349.78
1338,ORD_00277,PROD_0193,3,540.96,1622.88
1339,ORD_00277,PROD_0399,1,333.46,333.46
1340,ORD_00277,PROD_0246,5,313.61,1568.05
1341,ORD_00277,PROD_0427,4,760.01,3040.04
1342,ORD_00277,PROD_0282,5,970.97,4854.85
1343,ORD_00277,PROD_0317,4,631.23,2524.92
1344,ORD_00278,PROD_0016,2,851.94,1703.88
1345,ORD_00278,PROD_0024,2,348.83,697.66
1346,ORD_00278,PROD_0363,5,898.44,4492.2
1347,ORD_00278,PROD_0478,2,426.75,853.5
1348,ORD_00278,PROD_0097,1,1077.0,1077.0
1349,ORD_00278,PROD_0141,1,120.47,120.47
1350,ORD_00278,PROD_0455,4,183.67,734.68
1351,ORD_00279,PROD_0450,1,225.12,225.12
1352,ORD_00280,PROD_0286,4,849.78,3399.12
1353,ORD_00280,PROD_0484,4,30.98,123.92
1354,ORD_00280,PROD_0462,2,434.34,868.68
1355,ORD_00280,PROD_0478,5,426.75,2133.75
1356,ORD_00280,PROD_0385,5,212.24,1061.2
1357,ORD_00280,PROD_0328,2,520.62,1041.24
1358,ORD_00281,PROD_0291,5,336.79,1683.95
1359,ORD_00281,PROD_0385,4,212.24,848.96
1360,ORD_00281,PROD_0092,5,680.78,3403.9
1361,ORD_00281,PROD_0257,2,726.32,1452.64
1362,ORD_00281,PROD_0413,1,171.63,171.63
1363,ORD_00281,PROD_0144,2,217.06,434.12
1364,ORD_00281,PROD_0402,3,54.77,164.31
1365,ORD_00281,PROD_0292,3,542.33,1626.99
1366,ORD_00282,PROD_0098,5,714.08,3570.4
1367,ORD_00282,PROD_0410,1,477.18,477.18
1368,ORD_00282,PROD_0244,5,704.05,3520.25
1369,ORD_00282,PROD_0206,3,319.84,959.52
1370,ORD_00282,PROD_0164,1,295.37,295.37
1371,ORD_00282,PROD_0220,1,277.89,277.89
1372,ORD_00282,PROD_0132,2,1144.98,2289.96
1373,ORD_00283,PROD_0274,5,708.88,3544.4
1374,ORD_00283,PROD_0261,1,400.69,400.69
1375,ORD_00283,PROD_0243,1,77.34,77.34
1376,ORD_00284,PROD_0174,1,14.52,14.52
1377,ORD_00285,PROD_0100,5,76.29,381.45
1378,ORD_00286,PROD_0168,3,15.53,46.59
1379,ORD_00286,PROD_0339,1,1061.23,1061.23
1380,ORD_00286,PROD_0085,1,318.1,318.1
1381,ORD_00286,PROD_0082,2,464.36,928.72
1382,ORD_00286,PROD_0369,1,283.52,283.52
1383,ORD_00286,PROD_0044,4,710.93,2843.72
1384,ORD_00286,PROD_0192,3,107.88,323.64
1385,ORD_00286,PROD_0193,3,540.96,1622.88
1386,ORD_00287,PROD_0208,3,151.78,455.34
1387,ORD_00287,PROD_0269,4,23.51,94.04
1388,ORD_00288,PROD_0324,1,366.25,366.25
1389,ORD_00288,PROD_0031,3,747.83,2243.49
1390,ORD_00288,PROD_0210,4,193.26,773.04
1391,ORD_00289,PROD_0437,4,227.47,909.88
1392,ORD_00289,PROD_0173,1,286.43,286.43
1393,ORD_00289,PROD_0386,1,419.75,419.75
1394,ORD_00290,PROD_0097,4,1077.0,4308.0
1395,ORD_00290,PROD_0338,5,598.14,2990.7
1396,ORD_00290,PROD_0230,3,434.54,1303.62
1397,ORD_00290,PROD_0151,2,324.07,648.14
1398,ORD_00290,PROD_0413,1,171.63,171.63
1399,ORD_00290,PROD_0129,4,108.56,434.24
1400,ORD_00291,PROD_0247,5,1009.9,5049.5
1401,ORD_00292,PROD_0161,5,59.21,296.05
1402,ORD_00292,PROD_0467,2,205.64,411.28
1403,ORD_00292,PROD_0110,1,519.27,519.27
1404,ORD_00292,PROD_0294,3,34.54,103.62
1405,ORD_00292,PROD_0261,4,400.69,1602.76
1406,ORD_00292,PROD_0076,2,229.9,459.8
1407,ORD_00293,PROD_0208,5,151.78,758.9
1408,ORD_00293,PROD_0353,1,47.4,47.4
1409,ORD_00293,PROD_0220,1,277.89,277.89
1410,ORD_00293,PROD_0395,1,318.26,318.26
1411,ORD_00294,PROD_0181,4,462.05,1848.2
1412,ORD_00294,PROD_0495,5,859.39,4296.95
1413,ORD_00294,PROD_0088,2,495.35,990.7
1414,ORD_00294,PROD_0071,4,421.53,1686.12
1415,ORD_00294,PROD_0248,1,224.61,224.61
1416,ORD_00295,PROD_0373,5,35.73,178.65
1417,ORD_00295,PROD_0184,5,912.34,4561.7
1418,ORD_00295,PROD_0350,1,768.47,768.47
1419,ORD_00295,PROD_0310,4,103.83,415.32
1420,ORD_00295,PROD_0002,1,630.99,630.99
1421,ORD_00296,PROD_0027,1,164.21,164.21
1422,ORD_00296,PROD_0291,4,336.79,1347.16
1423,ORD_00296,PROD_0257,5,726.32,3631.6
1424,ORD_00296,PROD_0499,4,704.02,2816.08
1425,ORD_00296,PROD_0330,2,402.38,804.76
1426,ORD_00296,PROD_0016,5,851.94,4259.7
1427,ORD_00297,PROD_0187,1,638.68,638.68
1428,ORD_00297,PROD_0294,2,34.54,69.08
1429,ORD_00297,PROD_0027,1,164.21,164.21
1430,ORD_00298,PROD_0282,3,970.97,2912.91
1431,ORD_00298,PROD_0064,2,369.77,739.54
1432,ORD_00298,PROD_0129,2,108.56,217.12
1433,ORD_00299,PROD_0419,1,66.11,66.11
1434,ORD_00299,PROD_0414,3,47.43,142.29
1435,ORD_00299,PROD_0295,2,206.6,413.2
1436,ORD_00299,PROD_0379,4,510.84,2043.36
1437,ORD_00299,PROD_0300,3,287.82,863.46
1438,ORD_00299,PROD_0261,2,400.69,801.38
1439,ORD_00299,PROD_0302,1,777.44,777.44
1440,ORD_00299,PROD_0184,5,912.34,4561.7
1441,ORD_00300,PROD_0455,3,183.67,551.01
1442,ORD_00300,PROD_0407,1,440.47,440.47
1443,ORD_00300,PROD_0040,4,696.58,2786.32
1444,ORD_00300,PROD_0419,2,66.11,132.22
1445,ORD_00300,PROD_0401,5,552.31,2761.55
1446,ORD_00300,PROD_0320,4,321.54,1286.16
1447,ORD_00301,PROD_0158,5,252.35,1261.75
1448,ORD_00301,PROD_0095,1,482.41,482.41
1449,ORD_00302,PROD_0181,4,462.05,1848.2
1450,ORD_00302,PROD_0165,1,401.7,401.7
1451,ORD_00302,PROD_0394,3,71.32,213.96
1452,ORD_00302,PROD_0455,2,183.67,367.34
1453,ORD_00302,PROD_0164,5,295.37,1476.85
1454,ORD_00302,PROD_0407,4,440.47,1761.88
1455,ORD_00302,PROD_0413,2,171.63,343.26
1456,ORD_00302,PROD_0300,4,287.82,1151.28
1457,ORD_00303,PROD_0199,2,300.39,600.78
1458,ORD_00303,PROD_0185,5,521.29,2606.45
1459,ORD_00303,PROD_0043,5,708.77,3543.85
1460,ORD_00304,PROD_0346,1,863.49,863.49
1461,ORD_00304,PROD_0100,3,76.29,228.87
1462,ORD_00304,PROD_0322,5,25.9,129.5
1463,ORD_00304,PROD_0478,4,426.75,1707.0
1464,ORD_00305,PROD_0132,4,1144.98,4579.92
1465,ORD_00305,PROD_0353,4,47.4,189.6
1466,ORD_00305,PROD_0246,2,313.61,627.22
1467,ORD_00305,PROD_0440,3,732.55,2197.65
1468,ORD_00305,PROD_0164,2,295.37,590.74
1469,ORD_00305,PROD_0315,3,1093.33,3279.99
1470,ORD_00305,PROD_0106,3,480.9,1442.7
1471,ORD_00305,PROD_0427,3,760.01,2280.03
1472,ORD_00306,PROD_0264,4,28.04,112.16
1473,ORD_00306,PROD_0095,5,482.41,2412.05
1474,ORD_00306,PROD_0491,4,261.37,1045.48
1475,ORD_00306,PROD_0192,4,107.88,431.52
1476,ORD_00306,PROD_0058,3,15.85,47.55
1477,ORD_00306,PROD_0451,4,346.99,1387.96
1478,ORD_00306,PROD_0377,3,455.54,1366.62
1479,ORD_00306,PROD_0127,5,554.1,2770.5
1480,ORD_00307,PROD_0415,2,450.32,900.64
1481,ORD_00308,PROD_0381,2,581.63,1163.26
1482,ORD_00309,PROD_0463,5,630.46,3152.3
1483,ORD_00309,PROD_0320,1,321.54,321.54
1484,ORD_00309,PROD_0318,3,446.17,1338.51
1485,ORD_00309,PROD_0064,3,369.77,1109.31
1486,ORD_00309,PROD_0243,5,77.34,386.7
1487,ORD_00310,PROD_0484,1,30.98,30.98
1488,ORD_00310,PROD_0313,1,645.48,645.48
1489,ORD_00310,PROD_0363,1,898.44,898.44
1490,ORD_00310,PROD_0292,3,542.33,1626.99
1491,ORD_00310,PROD_0005,5,942.85,4714.25
1492,ORD_00310,PROD_0033,4,307.13,1228.52
1493,ORD_00310,PROD_0347,3,495.35,1486.05
1494,ORD_00311,PROD_0129,4,108.56,434.24
1495,ORD_00311,PROD_0215,2,114.82,229.64
1496,ORD_00311,PROD_0160,2,751.83,1503.66
1497,ORD_00311,PROD_0210,4,193.26,773.04
1498,ORD_00311,PROD_0346,2,863.49,1726.98
1499,ORD_00311,PROD_0064,3,369.77,1109.31
1500,ORD_00311,PROD_0146,5,424.49,2122.45
1501,ORD_00311,PROD_0088,1,495.35,495.35
1502,ORD_00312,PROD_0213,5,585.33,2926.65
1503,ORD_00312,PROD_0131,1,703.4,703.4
1504,ORD_00312,PROD_0304,1,274.85,274.85
1505,ORD_00312,PROD_0358,3,563.01,1689.03
1506,ORD_00313,PROD_0454,1,207.19,207.19
1507,ORD_00314,PROD_0082,4,464.36,1857.44
1508,ORD_00314,PROD_0137,1,13.72,13.72
1509,ORD_00314,PROD_0474,1,345.89,345.89
1510,ORD_00314,PROD_0377,4,455.54,1822.16
1511,ORD_00314,PROD_0102,2,386.46,772.92
1512,ORD_00314,PROD_0208,3,151.78,455.34
1513,ORD_00315,PROD_0146,4,424.49,1697.96
1514,ORD_00315,PROD_0482,3,805.99,2417.97
1515,ORD_00316,PROD_0294,1,34.54,34.54
1516,ORD_00316,PROD_0438,1,579.92,579.92
1517,ORD_00316,PROD_0315,1,1093.33,1093.33
1518,ORD_00316,PROD_0265,3,27.05,81.15
1519,ORD_00316,PROD_0064,5,369.77,1848.85
1520,ORD_00316,PROD_0399,2,333.46,666.92
1521,ORD_00316,PROD_0121,3,482.99,1448.97
1522,ORD_00317,PROD_0230,3,434.54,1303.62
1523,ORD_00317,PROD_0093,2,858.18,1716.36
1524,ORD_00317,PROD_0295,5,206.6,1033.0
1525,ORD_00317,PROD_0317,2,631.23,1262.46
1526,ORD_00317,PROD_0415,3,450.32,1350.96
1527,ORD_00318,PROD_0339,4,1061.23,4244.92
1528,ORD_00318,PROD_0454,4,207.19,828.76
1529,ORD_00318,PROD_0393,4,291.6,1166.4
1530,ORD_00318,PROD_0399,1,333.46,333.46
1531,ORD_00318,PROD_0499,3,704.02,2112.06
1532,ORD_00318,PROD_0141,5,120.47,602.35
1533,ORD_00318,PROD_0011,2,922.68,1845.36
1534,ORD_00319,PROD_0224,2,153.51,307.02
1535,ORD_00319,PROD_0373,3,35.73,107.19
1536,ORD_00319,PROD_0242,2,47.99,95.98
1537,ORD_00320,PROD_0175,1,443.72,443.72
1538,ORD_00320,PROD_0024,2,348.83,697.66
1539,ORD_00320,PROD_0076,5,229.9,1149.5
1540,ORD_00320,PROD_0291,1,336.79,336.79
1541,ORD_00320,PROD_0295,1,206.6,206.6
1542,ORD_00320,PROD_0350,1,768.47,768.47
1543,ORD_00320,PROD_0224,3,153.51,460.53
1544,ORD_00321,PROD_0211,1,948.37,948.37
1545,ORD_00321,PROD_0428,3,494.54,1483.62
1546,ORD_00321,PROD_0165,2,401.7,803.4
1547,ORD_00321,PROD_0231,5,95.41,477.05
1548,ORD_00321,PROD_0250,2,641.55,1283.1
1549,ORD_00321,PROD_0419,3,66.11,198.33
1550,ORD_00321,PROD_0173,3,286.43,859.29
1551,ORD_00321,PROD_0324,1,366.25,366.25
1552,ORD_00322,PROD_0100,2,76.29,152.58
1553,ORD_00322,PROD_0063,4,760.93,3043.72
1554,ORD_00322,PROD_0310,4,103.83,415.32
1555,ORD_00322,PROD_0305,2,685.4,1370.8
1556,ORD_00322,PROD_0364,1,357.37,357.37
1557,ORD_00323,PROD_0227,3,15.67,47.01
1558,ORD_00323,PROD_0407,3,440.47,1321.41
1559,ORD_00323,PROD_0477,5,556.66,2783.3
1560,ORD_00323,PROD_0127,5,554.1,2770.5
1561,ORD_00323,PROD_0106,3,480.9,1442.7
1562,ORD_00323,PROD_0481,2,839.44,1678.88
1563,ORD_00323,PROD_0339,5,1061.23,5306.15
1564,ORD_00324,PROD_0301,1,148.63,148.63
1565,ORD_00324,PROD_0151,3,324.07,972.21
1566,ORD_00324,PROD_0425,2,671.17,1342.34
1567,ORD_00324,PROD_0373,5,35.73,178.65
1568,ORD_00324,PROD_0428,2,494.54,989.08
1569,ORD_00324,PROD_0394,3,71.32,213.96
1570,ORD_00324,PROD_0098,5,714.08,3570.4
1571,ORD_00325,PROD_0285,2,370.64,741.28
1572,ORD_00325,PROD_0181,4,462.05,1848.2
1573,ORD_00325,PROD_0106,2,480.9,961.8
1574,ORD_00325,PROD_0413,5,171.63,858.15
1575,ORD_00325,PROD_0054,2,226.43,452.86
1576,ORD_00325,PROD_0141,1,120.47,120.47
1577,ORD_00325,PROD_0469,4,866.25,3465.0
1578,ORD_00325,PROD_0131,3,703.4,2110.2
1579,ORD_00326,PROD_0141,2,120.47,240.94
1580,ORD_00326,PROD_0028,2,572.57,1145.14
1581,ORD_00326,PROD_0129,4,108.56,434.24
1582,ORD_00326,PROD_0168,1,15.53,15.53
1583,ORD_00326,PROD_0421,2,95.79,191.58
1584,ORD_00326,PROD_0088,3,495.35,1486.05
1585,ORD_00327,PROD_0467,3,205.64,616.92
1586,ORD_00327,PROD_0011,5,922.68,4613.4
1587,ORD_00327,PROD_0271,3,931.37,2794.11
1588,ORD_00327,PROD_0103,4,292.03,1168.12
1589,ORD_00327,PROD_0092,1,680.78,680.78
1590,ORD_00327,PROD_0137,2,13.72,27.44
1591,ORD_00327,PROD_0185,1,521.29,521.29
1592,ORD_00327,PROD_0174,1,14.52,14.52
1593,ORD_00328,PROD_0028,2,572.57,1145.14
1594,ORD_00328,PROD_0141,2,120.47,240.94
1595,ORD_00328,PROD_0175,1,443.72,443.72
1596,ORD_00328,PROD_0410,1,477.18,477.18
1597,ORD_00328,PROD_0248,1,224.61,224.61
1598,ORD_00328,PROD_0193,3,540.96,1622.88
1599,ORD_00328,PROD_0175,5,443.72,2218.6
1600,ORD_00329,PROD_0030,5,326.6,1633.0
1601,ORD_00329,PROD_0481,3,839.44,2518.32
1602,ORD_00329,PROD_0315,1,1093.33,1093.33
1603,ORD_00329,PROD_0150,2,607.94,1215.88
1604,ORD_00329,PROD_0085,3,318.1,954.3
1605,ORD_00329,PROD_0477,3,556.66,1669.98
1606,ORD_00329,PROD_0206,3,319.84,959.52
1607,ORD_00329,PROD_0039,1,551.59,551.59
1608,ORD_00330,PROD_0196,3,35.19,105.57
1609,ORD_00330,PROD_0426,1,287.6,287.6
1610,ORD_00330,PROD_0066,3,1072.72,3218.16
1611,ORD_00331,PROD_0262,1,886.6,886.6
1612,ORD_00331,PROD_0472,4,78.4,313.6
1613,ORD_00331,PROD_0383,5,891.45,4457.25
1614,ORD_00331,PROD_0040,5,696.58,3482.9
1615,ORD_00332,PROD_0421,2,95.79,191.58
1616,ORD_00332,PROD_0412,3,443.5,1330.5
1617,ORD_00333,PROD_0187,2,638.68,1277.36
1618,ORD_00334,PROD_0308,3,189.19,567.57
1619,ORD_00334,PROD_0467,1,205.64,205.64
1620,ORD_00334,PROD_0309,4,147.3,589.2
1621,ORD_00334,PROD_0058,3,15.85,47.55
1622,ORD_00334,PROD_0346,4,863.49,3453.96
1623,ORD_00335,PROD_0190,4,344.53,1378.12
1624,ORD_00335,PROD_0478,1,426.75,426.75
1625,ORD_00335,PROD_0446,4,232.16,928.64
1626,ORD_00335,PROD_0224,2,153.51,307.02
1627,ORD_00335,PROD_0098,5,714.08,3570.4
1628,ORD_00335,PROD_0314,2,13.51,27.02
1629,ORD_00336,PROD_0211,2,948.37,1896.74
1630,ORD_00336,PROD_0009,4,287.97,1151.88
1631,ORD_00336,PROD_0062,4,862.15,3448.6
1632,ORD_00336,PROD_0071,1,421.53,421.53
1633,ORD_00336,PROD_0330,5,402.38,2011.9
1634,ORD_00337,PROD_0446,4,232.16,928.64
1635,ORD_00337,PROD_0132,3,1144.98,3434.94
1636,ORD_00337,PROD_0066,1,1072.72,1072.72
1637,ORD_00337,PROD_0437,1,227.47,227.47
1638,ORD_00337,PROD_0235,4,110.22,440.88
1639,ORD_00337,PROD_0472,1,78.4,78.4
1640,ORD_00338,PROD_0024,3,348.83,1046.49
1641,ORD_00338,PROD_0088,1,495.35,495.35
1642,ORD_00338,PROD_0170,5,150.27,751.35
1643,ORD_00338,PROD_0286,4,849.78,3399.12
1644,ORD_00338,PROD_0259,3,977.71,2933.13
1645,ORD_00338,PROD_0329,4,399.57,1598.28
1646,ORD_00339,PROD_0235,1,110.22,110.22
1647,ORD_00339,PROD_0166,2,842.71,1685.42
1648,ORD_00339,PROD_0339,2,1061.23,2122.46
1649,ORD_00339,PROD_0346,4,863.49,3453.96
1650,ORD_00339,PROD_0014,5,277.98,1389.9
1651,ORD_00339,PROD_0024,5,348.83,1744.15
1652,ORD_00339,PROD_0021,1,122.34,122.34
1653,ORD_00339,PROD_0027,1,164.21,164.21
1654,ORD_00340,PROD_0381,4,581.63,2326.52
1655,ORD_00340,PROD_0369,1,283.52,283.52
1656,ORD_00340,PROD_0422,1,498.64,498.64
1657,ORD_00340,PROD_0369,2,283.52,567.04
1658,ORD_00340,PROD_0305,2,685.4,1370.8
1659,ORD_00341,PROD_0414,5,47.43,237.15
1660,ORD_00341,PROD_0266,5,766.13,3830.65
1661,ORD_00341,PROD_0285,1,370.64,370.64
1662,ORD_00341,PROD_0271,5,931.37,4656.85
1663,ORD_00341,PROD_0118,1,513.64,513.64
1664,ORD_00341,PROD_0153,4,565.35,2261.4
1665,ORD_00341,PROD_0324,1,366.25,366.25
1666,ORD_00341,PROD_0199,2,300.39,600.78
1667,ORD_00342,PROD_0211,5,948.37,4741.85
1668,ORD_00342,PROD_0244,5,704.05,3520.25
1669,ORD_00343,PROD_0049,5,327.63,1638.15
1670,ORD_00343,PROD_0410,3,477.18,1431.54
1671,ORD_00343,PROD_0467,4,205.64,822.56
1672,ORD_00343,PROD_0467,5,205.64,1028.2
1673,ORD_00343,PROD_0027,3,164.21,492.63
1674,ORD_00343,PROD_0313,1,645.48,645.48
1675,ORD_00344,PROD_0181,4,462.05,1848.2
1676,ORD_00344,PROD_0380,5,920.34,4601.7
1677,ORD_00344,PROD_0271,2,931.37,1862.74
1678,ORD_00344,PROD_0198,4,158.27,633.08
1679,ORD_00344,PROD_0100,5,76.29,381.45
1680,ORD_00344,PROD_0018,1,137.87,137.87
1681,ORD_00344,PROD_0246,2,313.61,627.22
1682,ORD_00345,PROD_0092,1,680.78,680.78
1683,ORD_00345,PROD_0364,5,357.37,1786.85
1684,ORD_00345,PROD_0058,3,15.85,47.55
1685,ORD_00345,PROD_0230,2,434.54,869.08
1686,ORD_00345,PROD_0314,2,13.51,27.02
1687,ORD_00345,PROD_0235,2,110.22,220.44
1688,ORD_00345,PROD_0188,4,381.72,1526.88
1689,ORD_00345,PROD_0158,1,252.35,252.35
1690,ORD_00346,PROD_0264,2,28.04,56.08
1691,ORD_00346,PROD_0366,1,101.94,101.94
1692,ORD_00346,PROD_0482,5,805.99,4029.95
1693,ORD_00346,PROD_0122,1,44.4,44.4
1694,ORD_00346,PROD_0382,4,14.8,59.2
1695,ORD_00346,PROD_0306,4,517.24,2068.96
1696,ORD_00346,PROD_0478,5,426.75,2133.75
1697,ORD_00346,PROD_0380,5,920.34,4601.7
1698,ORD_00347,PROD_0055,3,545.03,1635.09
1699,ORD_00347,PROD_0185,3,521.29,1563.87
1700,ORD_00347,PROD_0307,5,150.83,754.15
1701,ORD_00347,PROD_0115,4,64.52,258.08
1702,ORD_00347,PROD_0239,1,25.23,25.23
1703,ORD_00347,PROD_0146,4,424.49,1697.96
1704,ORD_00348,PROD_0147,5,243.74,1218.7
1705,ORD_00348,PROD_0021,4,122.34,489.36
1706,ORD_00348,PROD_0198,5,158.27,791.35
1707,ORD_00348,PROD_0263,4,79.55,318.2
1708,ORD_00348,PROD_0231,3,95.41,286.23
1709,ORD_00348,PROD_0036,5,182.0,910.0
1710,ORD_00348,PROD_0182,4,191.84,767.36
1711,ORD_00348,PROD_0446,1,232.16,232.16
1712,ORD_00349,PROD_0218,3,165.31,495.93
1713,ORD_00349,PROD_0188,4,381.72,1526.88
1714,ORD_00350,PROD_0187,5,638.68,3193.4
1715,ORD_00351,PROD_0412,4,443.5,1774.0
1716,ORD_00351,PROD_0118,3,513.64,1540.92
1717,ORD_00351,PROD_0141,1,120.47,120.47
1718,ORD_00351,PROD_0259,1,977.71,977.71
1719,ORD_00351,PROD_0455,4,183.67,734.68
1720,ORD_00351,PROD_0118,5,513.64,2568.2
1721,ORD_00352,PROD_0009,1,287.97,287.97
1722,ORD_00352,PROD_0071,3,421.53,1264.59
1723,ORD_00352,PROD_0269,3,23.51,70.53
1724,ORD_00353,PROD_0177,2,390.18,780.36
1725,ORD_00353,PROD_0137,4,13.72,54.88
1726,ORD_00353,PROD_0350,4,768.47,3073.88
1727,ORD_00353,PROD_0247,2,1009.9,2019.8
1728,ORD_00353,PROD_0009,2,287.97,575.94
1729,ORD_00353,PROD_0054,4,226.43,905.72
1730,ORD_00353,PROD_0253,5,153.12,765.6
1731,ORD_00354,PROD_0056,5,147.57,737.85
1732,ORD_00354,PROD_0388,2,507.59,1015.18
1733,ORD_00354,PROD_0417,4,824.19,3296.76
1734,ORD_00354,PROD_0056,3,147.57,442.71
1735,ORD_00354,PROD_0158,5,252.35,1261.75
1736,ORD_00354,PROD_0247,2,1009.9,2019.8
1737,ORD_00354,PROD_0006,1,315.32,315.32
1738,ORD_00354,PROD_0076,3,229.9,689.7
1739,ORD_00355,PROD_0072,3,55.84,167.52
1740,ORD_00356,PROD_0182,3,191.84,575.52
1741,ORD_00356,PROD_0014,1,277.98,277.98
1742,ORD_00356,PROD_0184,3,912.34,2737.02
1743,ORD_00356,PROD_0302,1,777.44,777.44
1744,ORD_00356,PROD_0261,1,400.69,400.69
1745,ORD_00357,PROD_0292,4,542.33,2169.32
1746,ORD_00357,PROD_0209,4,734.85,2939.4
1747,ORD_00357,PROD_0132,5,1144.98,5724.9
1748,ORD_00357,PROD_0262,4,886.6,3546.4
1749,ORD_00358,PROD_0168,4,15.53,62.12
1750,ORD_00358,PROD_0053,4,197.17,788.68
1751,ORD_00358,PROD_0119,1,724.55,724.55
1752,ORD_00359,PROD_0399,3,333.46,1000.38
1753,ORD_00359,PROD_0141,5,120.47,602.35
1754,ORD_00359,PROD_0122,1,44.4,44.4
1755,ORD_00359,PROD_0016,1,851.94,851.94
1756,ORD_00360,PROD_0161,2,59.21,118.42
1757,ORD_00360,PROD_0170,2,150.27,300.54
1758,ORD_00361,PROD_0310,2,103.83,207.66
1759,ORD_00361,PROD_0009,4,287.97,1151.88
